mode,pred_len,seed,window_start,sq_err,abs_err
CD,336,123,16333,0.5206745266914368,0.5371869206428528
CD,336,123,16334,0.5234605073928833,0.5413140654563904
CD,336,123,16335,0.5264260172843933,0.535931408405304
CD,336,123,16336,0.5363191962242126,0.536004900932312
CD,336,123,16337,0.5343897342681885,0.5371245741844177
CD,336,123,16338,0.5501132011413574,0.5397200584411621
CD,336,123,16339,0.5238819718360901,0.5304785370826721
CD,336,123,16340,0.5341303944587708,0.5359676480293274
CD,336,123,16341,0.5179234147071838,0.5324932336807251
CD,336,123,16342,0.5366485118865967,0.5504109263420105
CD,336,123,16343,0.5371139049530029,0.542389452457428
CD,336,123,16344,0.5443705320358276,0.5444989800453186
CD,336,123,16345,0.5531944632530212,0.5474295616149902
CD,336,123,16346,0.5572022199630737,0.5445209741592407
CD,336,123,16347,0.5195373892784119,0.5283398628234863
CD,336,123,16348,0.5191476941108704,0.5301315188407898
CD,336,123,16349,0.5079548954963684,0.5276196002960205
CD,336,123,16350,0.5253542065620422,0.5435959100723267
CD,336,123,16351,0.5284852385520935,0.5407988429069519
CD,336,123,16352,0.5266099572181702,0.5389608144760132
CD,336,123,16353,0.528924822807312,0.5353459715843201
CD,336,123,16354,0.5313138365745544,0.5365920662879944
CD,336,123,16355,0.49319881200790405,0.5126209259033203
CD,336,123,16356,0.5054178833961487,0.5235521793365479
CD,336,123,16357,0.5040750503540039,0.5245997905731201
CD,336,123,16358,0.5083100199699402,0.5342360138893127
CD,336,123,16359,0.5162639617919922,0.5314332842826843
CD,336,123,16360,0.517076313495636,0.5295302867889404
CD,336,123,16361,0.51734858751297,0.526494026184082
CD,336,123,16362,0.5325960516929626,0.5333213210105896
CD,336,123,16363,0.49954721331596375,0.516255795955658
CD,336,123,16364,0.507936418056488,0.5261089205741882
CD,336,123,16365,0.4977491497993469,0.5261341333389282
CD,336,123,16366,0.5105831623077393,0.5335220098495483
CD,336,123,16367,0.5060276389122009,0.5271024107933044
CD,336,123,16368,0.520756185054779,0.531666100025177
CD,336,123,16369,0.5329183340072632,0.5315816402435303
CD,336,123,16370,0.5418813824653625,0.5376948714256287
CD,336,123,16371,0.4975392818450928,0.5152396559715271
CD,336,123,16372,0.5091280341148376,0.5220961570739746
CD,336,123,16373,0.5057044625282288,0.5223464369773865
CD,336,123,16374,0.5115717053413391,0.5327502489089966
CD,336,123,16375,0.5280454158782959,0.5372412204742432
CD,336,123,16376,0.5246558785438538,0.5340816974639893
CD,336,123,16377,0.5213069915771484,0.5292013883590698
CD,336,123,16378,0.5277307629585266,0.5308510065078735
CD,336,123,16379,0.4938969314098358,0.5170435309410095
CD,336,123,16380,0.49964872002601624,0.5200996994972229
CD,336,123,16381,0.4916558265686035,0.5196751356124878
CD,336,123,16382,0.49584242701530457,0.5277305245399475
CD,336,123,16383,0.5013964176177979,0.5248115658760071
CD,336,123,16384,0.5123468637466431,0.5247477889060974
CD,336,123,16385,0.5127882361412048,0.5230857133865356
CD,336,123,16386,0.5213367342948914,0.5295566320419312
CD,336,123,16387,0.4896308183670044,0.5093240141868591
CD,336,123,16388,0.48758214712142944,0.5150013566017151
CD,336,123,16389,0.4868479073047638,0.5146812796592712
CD,336,123,16390,0.5040794610977173,0.5317671298980713
CD,336,123,16391,0.5132380723953247,0.5318195223808289
CD,336,123,16392,0.5214008092880249,0.5311774015426636
CD,336,123,16393,0.531924307346344,0.5381479263305664
CD,336,123,16394,0.5291707515716553,0.5340098142623901
CD,336,123,16395,0.5048887729644775,0.526883065700531
CD,336,123,16396,0.5036160945892334,0.5277509093284607
CD,336,123,16397,0.5043848156929016,0.5266701579093933
CD,336,123,16398,0.5164512395858765,0.5382274985313416
CD,336,123,16399,0.5225993990898132,0.5387916564941406
CD,336,123,16400,0.525362491607666,0.5362770557403564
CD,336,123,16401,0.5210472345352173,0.5352073311805725
CD,336,123,16402,0.5293815732002258,0.5358901023864746
CD,336,123,16403,0.49246349930763245,0.5174378752708435
CD,336,123,16404,0.49493953585624695,0.5234682559967041
CD,336,123,16405,0.483867347240448,0.5170992016792297
CD,336,123,16406,0.5104767680168152,0.5326858162879944
CD,336,123,16407,0.49842575192451477,0.5260730385780334
CD,336,123,16408,0.5104138255119324,0.5298526287078857
CD,336,123,16409,0.5138081312179565,0.5276943445205688
CD,336,123,16410,0.5030627846717834,0.5225933790206909
CD,336,123,16411,0.47649258375167847,0.5086390376091003
CD,336,123,16412,0.4777688682079315,0.5155853033065796
CD,336,123,16413,0.48337996006011963,0.520262598991394
CD,336,123,16414,0.4936186969280243,0.5279250144958496
CD,336,123,16415,0.49785691499710083,0.5255563259124756
CD,336,123,16416,0.5116891264915466,0.5280947685241699
CD,336,123,16417,0.5125601291656494,0.5273948907852173
CD,336,123,16418,0.5064213275909424,0.5249425768852234
CD,336,123,16419,0.4634753167629242,0.5047379732131958
CD,336,123,16420,0.4670872092247009,0.5116147398948669
CD,336,123,16421,0.4561294615268707,0.5078420639038086
CD,336,123,16422,0.47838348150253296,0.5237107872962952
CD,336,123,16423,0.479576975107193,0.5180158615112305
CD,336,123,16424,0.4853404462337494,0.5228726863861084
CD,336,123,16425,0.4833831191062927,0.515436053276062
CD,336,123,16426,0.4984515905380249,0.5235762596130371
CD,336,123,16427,0.4652651846408844,0.5055540800094604
CD,336,123,16428,0.4616461396217346,0.5077460408210754
CD,336,123,16429,0.4560195505619049,0.503625750541687
CD,336,123,16430,0.4695800244808197,0.516876757144928
CD,336,123,16431,0.461046427488327,0.5038033723831177
CD,336,123,16432,0.4750575125217438,0.5093634724617004
CD,336,123,16433,0.4782073199748993,0.510892391204834
CD,336,123,16434,0.47027409076690674,0.50559401512146
CD,336,123,16435,0.4383543133735657,0.4944843053817749
CD,336,123,16436,0.45540571212768555,0.5061810612678528
CD,336,123,16437,0.4527720808982849,0.5048460364341736
CD,336,123,16438,0.45829319953918457,0.5109407305717468
CD,336,123,16439,0.473234087228775,0.5148879885673523
CD,336,123,16440,0.48004382848739624,0.5127730369567871
CD,336,123,16441,0.48017483949661255,0.5088948011398315
CD,336,123,16442,0.4828106462955475,0.5132389068603516
CD,336,123,16443,0.4579727053642273,0.500600278377533
CD,336,123,16444,0.45890143513679504,0.5067397952079773
CD,336,123,16445,0.47484269738197327,0.5117321014404297
CD,336,123,16446,0.47732481360435486,0.5164991021156311
CD,336,123,16447,0.4792432487010956,0.5173630714416504
CD,336,123,16448,0.4916330873966217,0.5193185806274414
CD,336,123,16449,0.48686352372169495,0.514350950717926
CD,336,123,16450,0.4811435639858246,0.5103908181190491
CD,336,123,16451,0.44851768016815186,0.4986102879047394
CD,336,123,16452,0.45137590169906616,0.5015599727630615
CD,336,123,16453,0.45621275901794434,0.5030013918876648
CD,336,123,16454,0.4644582271575928,0.5091091990470886
CD,336,123,16455,0.4640721380710602,0.506100594997406
CD,336,123,16456,0.4805474281311035,0.5137367248535156
CD,336,123,16457,0.47846299409866333,0.5079689025878906
CD,336,123,16458,0.47774800658226013,0.5091161727905273
CD,336,123,16459,0.4430062472820282,0.49081742763519287
CD,336,123,16460,0.45082512497901917,0.49941325187683105
CD,336,123,16461,0.4519060552120209,0.500356912612915
CD,336,123,16462,0.4694565534591675,0.5117693543434143
CD,336,123,16463,0.4681054949760437,0.5066521763801575
CD,336,123,16464,0.4723948538303375,0.5056431293487549
CD,336,123,16465,0.47697365283966064,0.5080114006996155
CD,336,123,16466,0.4783821403980255,0.507037878036499
CD,336,123,16467,0.451415479183197,0.49243786931037903
CD,336,123,16468,0.44534239172935486,0.49200761318206787
CD,336,123,16469,0.4486469030380249,0.4931718409061432
CD,336,123,16470,0.4613663852214813,0.5004761815071106
CD,336,123,16471,0.4646315574645996,0.5020267963409424
CD,336,123,16472,0.47907572984695435,0.5103316307067871
CD,336,123,16473,0.47380170226097107,0.5096187591552734
CD,336,123,16474,0.4832671284675598,0.5127167701721191
CD,336,123,16475,0.4546683728694916,0.49948710203170776
CD,336,123,16476,0.45468926429748535,0.4986008405685425
CD,336,123,16477,0.4506246745586395,0.49401310086250305
CD,336,123,16478,0.45403262972831726,0.49702733755111694
CD,336,123,16479,0.4592650830745697,0.4946044981479645
CD,336,123,16480,0.4708276391029358,0.5005539655685425
CD,336,123,16481,0.47165241837501526,0.5036135911941528
CD,336,123,16482,0.4705928862094879,0.5015880465507507
CD,336,123,16483,0.45192649960517883,0.49458035826683044
CD,336,123,16484,0.45374298095703125,0.49597570300102234
CD,336,123,16485,0.45350366830825806,0.4959482252597809
CD,336,123,16486,0.46454501152038574,0.5032544732093811
CD,336,123,16487,0.4740358591079712,0.5077074766159058
CD,336,123,16488,0.48446130752563477,0.5096027255058289
CD,336,123,16489,0.4881162941455841,0.5112085938453674
CD,336,123,16490,0.48263248801231384,0.5079565644264221
CD,336,123,16491,0.4512586295604706,0.4921170175075531
CD,336,123,16492,0.455773264169693,0.49601292610168457
CD,336,123,16493,0.45335906744003296,0.49266311526298523
CD,336,123,16494,0.4568624496459961,0.49792200326919556
CD,336,123,16495,0.46903473138809204,0.5038785338401794
CD,336,123,16496,0.47467002272605896,0.5072360634803772
CD,336,123,16497,0.47509878873825073,0.5047880411148071
CD,336,123,16498,0.47673729062080383,0.5062747001647949
CD,336,123,16499,0.4596778154373169,0.49430087208747864
CD,336,123,16500,0.4645577669143677,0.49535441398620605
CD,336,123,16501,0.46012234687805176,0.49872344732284546
CD,336,123,16502,0.4747413098812103,0.5049611926078796
CD,336,123,16503,0.4821947515010834,0.5050421357154846
CD,336,123,16504,0.48983582854270935,0.5094481110572815
CD,336,123,16505,0.4914953410625458,0.5092782378196716
CD,336,123,16506,0.49539536237716675,0.5089455842971802
CD,336,123,16507,0.45373591780662537,0.4895275831222534
CD,336,123,16508,0.46632373332977295,0.49752873182296753
CD,336,123,16509,0.4711496829986572,0.5021551251411438
CD,336,123,16510,0.4810633063316345,0.5137978792190552
CD,336,123,16511,0.49000194668769836,0.5101410746574402
CD,336,123,16512,0.4999100863933563,0.5156102180480957
CD,336,123,16513,0.5020565986633301,0.5166205763816833
CD,336,123,16514,0.4942389130592346,0.5087810754776001
CD,336,123,16515,0.4542165696620941,0.4893447756767273
CD,336,123,16516,0.4619929790496826,0.49518829584121704
CD,336,123,16517,0.455498605966568,0.49254995584487915
CD,336,123,16518,0.464741587638855,0.503097653388977
CD,336,123,16519,0.47047412395477295,0.503446102142334
CD,336,123,16520,0.4766058921813965,0.5046789646148682
CD,336,123,16521,0.47393015027046204,0.5037140846252441
CD,336,123,16522,0.4714694917201996,0.4965114891529083
CD,336,123,16523,0.43936359882354736,0.48213520646095276
CD,336,123,16524,0.4493612051010132,0.4879358410835266
CD,336,123,16525,0.45343711972236633,0.4899282157421112
CD,336,123,16526,0.4564504623413086,0.4979018568992615
CD,336,123,16527,0.4672272205352783,0.5031367540359497
CD,336,123,16528,0.48539111018180847,0.5074302554130554
CD,336,123,16529,0.4748585522174835,0.500150203704834
CD,336,123,16530,0.48012298345565796,0.5040391087532043
CD,336,123,16531,0.4368560016155243,0.48062455654144287
CD,336,123,16532,0.4460601806640625,0.48617616295814514
CD,336,123,16533,0.43890661001205444,0.4847910702228546
CD,336,123,16534,0.45224693417549133,0.49523359537124634
CD,336,123,16535,0.456114262342453,0.49423834681510925
CD,336,123,16536,0.4784940183162689,0.5034052729606628
CD,336,123,16537,0.46555426716804504,0.4983178973197937
CD,336,123,16538,0.47060906887054443,0.5012087821960449
CD,336,123,16539,0.44005027413368225,0.4847165048122406
CD,336,123,16540,0.4320811927318573,0.485689640045166
CD,336,123,16541,0.4275856614112854,0.4851486086845398
CD,336,123,16542,0.42241692543029785,0.4863082766532898
CD,336,123,16543,0.4264288544654846,0.48724308609962463
CD,336,123,16544,0.45315852761268616,0.4999527633190155
CD,336,123,16545,0.4382394254207611,0.4908912181854248
CD,336,123,16546,0.44582557678222656,0.49733084440231323
CD,336,123,16547,0.41203030943870544,0.4782848656177521
CD,336,123,16548,0.4243394434452057,0.48574894666671753
CD,336,123,16549,0.4196273684501648,0.4860392212867737
CD,336,123,16550,0.43164387345314026,0.49391236901283264
CD,336,123,16551,0.4295363128185272,0.49073874950408936
CD,336,123,16552,0.446871280670166,0.49742743372917175
CD,336,123,16553,0.44682830572128296,0.4897959232330322
CD,336,123,16554,0.4500062167644501,0.4974544644355774
CD,336,123,16555,0.42246243357658386,0.48038163781166077
CD,336,123,16556,0.41980499029159546,0.4813220500946045
CD,336,123,16557,0.423923134803772,0.4856768548488617
CD,336,123,16558,0.4311054050922394,0.4928090572357178
CD,336,123,16559,0.45365265011787415,0.5004391074180603
CD,336,123,16560,0.47481483221054077,0.5043333768844604
CD,336,123,16561,0.4620133936405182,0.4982759952545166
CD,336,123,16562,0.46068084239959717,0.5068508982658386
CD,336,123,16563,0.4360065460205078,0.49249568581581116
CD,336,123,16564,0.43727973103523254,0.49479976296424866
CD,336,123,16565,0.4380711615085602,0.4943937361240387
CD,336,123,16566,0.4362785518169403,0.4958289563655853
CD,336,123,16567,0.4363327920436859,0.4901888966560364
CD,336,123,16568,0.46130049228668213,0.5012979507446289
CD,336,123,16569,0.44399401545524597,0.494968056678772
CD,336,123,16570,0.4573638141155243,0.5011479258537292
CD,336,123,16571,0.42488807439804077,0.4781607687473297
CD,336,123,16572,0.42260581254959106,0.4815613031387329
CD,336,456,11520,0.27363938093185425,0.400049090385437
CD,336,456,11521,0.2768407166004181,0.40440112352371216
CD,336,456,11522,0.2748638391494751,0.39853549003601074
CD,336,456,11523,0.27330857515335083,0.3959898352622986
CD,336,456,11524,0.2726437747478485,0.39727264642715454
CD,336,456,11525,0.2714003324508667,0.39583539962768555
CD,336,456,11526,0.2790050804615021,0.4038242995738983
CD,336,456,11527,0.27916377782821655,0.40478992462158203
CD,336,456,11528,0.27104413509368896,0.3961387574672699
CD,336,456,11529,0.2729927599430084,0.39875081181526184
CD,336,456,11530,0.2649179697036743,0.38818565011024475
CD,336,456,11531,0.2683800756931305,0.3929012417793274
CD,336,456,11532,0.26474788784980774,0.3911169171333313
CD,336,456,11533,0.2677048444747925,0.3919641971588135
CD,336,456,11534,0.27498096227645874,0.3990659713745117
CD,336,456,11535,0.27379292249679565,0.39863860607147217
CD,336,456,11536,0.27143463492393494,0.3938627243041992
CD,336,456,11537,0.27332359552383423,0.39617881178855896
CD,336,456,11538,0.26584598422050476,0.3875388503074646
CD,336,456,11539,0.26202335953712463,0.3861377537250519
CD,336,456,11540,0.26419246196746826,0.38730424642562866
CD,336,456,11541,0.26737773418426514,0.3896898925304413
CD,336,456,11542,0.27417489886283875,0.39770153164863586
CD,336,456,11543,0.27411916851997375,0.3948402404785156
CD,336,456,11544,0.27363887429237366,0.39425230026245117
CD,336,456,11545,0.27274349331855774,0.39381712675094604
CD,336,456,11546,0.2712298631668091,0.3904187083244324
CD,336,456,11547,0.27127742767333984,0.38780128955841064
CD,336,456,11548,0.27152499556541443,0.3905196189880371
CD,336,456,11549,0.272342324256897,0.3937878906726837
CD,336,456,11550,0.27692440152168274,0.397577166557312
CD,336,456,11551,0.27791282534599304,0.3960374891757965
CD,336,456,11552,0.2754146158695221,0.3923638164997101
CD,336,456,11553,0.2697884142398834,0.38724520802497864
CD,336,456,11554,0.27441081404685974,0.3860394060611725
CD,336,456,11555,0.2797211706638336,0.3900910019874573
CD,336,456,11556,0.2788275182247162,0.3921453654766083
CD,336,456,11557,0.2793024778366089,0.39331716299057007
CD,336,456,11558,0.2817962169647217,0.3942975699901581
CD,336,456,11559,0.2818807363510132,0.39864668250083923
CD,336,456,11560,0.27821338176727295,0.39381954073905945
CD,336,456,11561,0.276278555393219,0.38999155163764954
CD,336,456,11562,0.2794364392757416,0.3914199471473694
CD,336,456,11563,0.2769729793071747,0.3905380368232727
CD,336,456,11564,0.27820518612861633,0.3911007046699524
CD,336,456,11565,0.2836020290851593,0.39631950855255127
CD,336,456,11566,0.2939433455467224,0.40481752157211304
CD,336,456,11567,0.28044041991233826,0.39409339427948
CD,336,456,11568,0.27393075823783875,0.3918090760707855
CD,336,456,11569,0.2804736793041229,0.3939352035522461
CD,336,456,11570,0.279043972492218,0.3926771879196167
CD,336,456,11571,0.27686169743537903,0.3889266550540924
CD,336,456,11572,0.28110623359680176,0.3913658857345581
CD,336,456,11573,0.280390202999115,0.39367082715034485
CD,336,456,11574,0.29134172201156616,0.40123069286346436
CD,336,456,11575,0.28309687972068787,0.3955458104610443
CD,336,456,11576,0.27873533964157104,0.3894999027252197
CD,336,456,11577,0.277849942445755,0.3872285485267639
CD,336,456,11578,0.276946485042572,0.3873768746852875
CD,336,456,11579,0.28182563185691833,0.3904282748699188
CD,336,456,11580,0.27784302830696106,0.3892764449119568
CD,336,456,11581,0.2802385985851288,0.3937312960624695
CD,336,456,11582,0.2884400486946106,0.4019649624824524
CD,336,456,11583,0.2874849736690521,0.40081724524497986
CD,336,456,11584,0.28277015686035156,0.3951893448829651
CD,336,456,11585,0.27049535512924194,0.38722333312034607
CD,336,456,11586,0.2689743638038635,0.38612982630729675
CD,336,456,11587,0.27169325947761536,0.38832932710647583
CD,336,456,11588,0.2772715091705322,0.39268362522125244
CD,336,456,11589,0.28272974491119385,0.3945307433605194
CD,336,456,11590,0.2913966178894043,0.4002803564071655
CD,336,456,11591,0.29464685916900635,0.40140455961227417
CD,336,456,11592,0.28364038467407227,0.39177724719047546
CD,336,456,11593,0.2810485363006592,0.3908073306083679
CD,336,456,11594,0.28047528862953186,0.39042913913726807
CD,336,456,11595,0.27477434277534485,0.3899659216403961
CD,336,456,11596,0.2745622992515564,0.3885647654533386
CD,336,456,11597,0.2769148349761963,0.3921327590942383
CD,336,456,11598,0.275976300239563,0.39386987686157227
CD,336,456,11599,0.27213120460510254,0.3919445872306824
CD,336,456,11600,0.2680579423904419,0.3864315152168274
CD,336,456,11601,0.2661365270614624,0.3820340931415558
CD,336,456,11602,0.27484965324401855,0.38720402121543884
CD,336,456,11603,0.2808729112148285,0.39397212862968445
CD,336,456,11604,0.28133049607276917,0.39383935928344727
CD,336,456,11605,0.28419893980026245,0.3974100947380066
CD,336,456,11606,0.2929219901561737,0.40313398838043213
CD,336,456,11607,0.2966286242008209,0.4049030542373657
CD,336,456,11608,0.2958824932575226,0.4044956862926483
CD,336,456,11609,0.29667139053344727,0.403565376996994
CD,336,456,11610,0.3051537275314331,0.4118366539478302
CD,336,456,11611,0.29334113001823425,0.40325888991355896
CD,336,456,11612,0.30086320638656616,0.40527087450027466
CD,336,456,11613,0.30869197845458984,0.41312375664711
CD,336,456,11614,0.3136529326438904,0.4193083345890045
CD,336,456,11615,0.3165372312068939,0.41907620429992676
CD,336,456,11616,0.31355348229408264,0.41819968819618225
CD,336,456,11617,0.3117886483669281,0.4154050052165985
CD,336,456,11618,0.3099169433116913,0.416561096906662
CD,336,456,11619,0.3093109726905823,0.41581931710243225
CD,336,456,11620,0.31438469886779785,0.4162870943546295
CD,336,456,11621,0.32014143466949463,0.4227519631385803
CD,336,456,11622,0.32646843791007996,0.4266813397407532
CD,336,456,11623,0.330775648355484,0.43191835284233093
CD,336,456,11624,0.324990451335907,0.42541980743408203
CD,336,456,11625,0.32472971081733704,0.4231913089752197
CD,336,456,11626,0.3233518600463867,0.4203340709209442
CD,336,456,11627,0.32012343406677246,0.4193204939365387
CD,336,456,11628,0.33210697770118713,0.4275747537612915
CD,336,456,11629,0.3338637948036194,0.43155351281166077
CD,336,456,11630,0.34172675013542175,0.4371682405471802
CD,336,456,11631,0.3375791311264038,0.43160712718963623
CD,336,456,11632,0.33382081985473633,0.43115437030792236
CD,336,456,11633,0.32128751277923584,0.4226921498775482
CD,336,456,11634,0.33223065733909607,0.42973750829696655
CD,336,456,11635,0.3259454369544983,0.42463403940200806
CD,336,456,11636,0.3318508565425873,0.42472225427627563
CD,336,456,11637,0.33613887429237366,0.4294569492340088
CD,336,456,11638,0.33536553382873535,0.42793798446655273
CD,336,456,11639,0.33348655700683594,0.4278179109096527
CD,336,456,11640,0.331176221370697,0.4285993278026581
CD,336,456,11641,0.3213558495044708,0.4213348627090454
CD,336,456,11642,0.3293823003768921,0.4258772134780884
CD,336,456,11643,0.3253594636917114,0.42108315229415894
CD,336,456,11644,0.3245355784893036,0.41993167996406555
CD,336,456,11645,0.33373743295669556,0.429038941860199
CD,336,456,11646,0.3361199200153351,0.43030282855033875
CD,336,456,11647,0.3315420150756836,0.4258585572242737
CD,336,456,11648,0.3302641212940216,0.4267161190509796
CD,336,456,11649,0.31633415818214417,0.4138891398906708
CD,336,456,11650,0.31753456592559814,0.41561517119407654
CD,336,456,11651,0.3225225508213043,0.416708379983902
CD,336,456,11652,0.32531753182411194,0.41759780049324036
CD,336,456,11653,0.3300075829029083,0.42416948080062866
CD,336,456,11654,0.3250662684440613,0.42208659648895264
CD,336,456,11655,0.31687888503074646,0.4164625108242035
CD,336,456,11656,0.3132246732711792,0.41455408930778503
CD,336,456,11657,0.30081358551979065,0.40247243642807007
CD,336,456,11658,0.3109034299850464,0.41168054938316345
CD,336,456,11659,0.3089376389980316,0.41054338216781616
CD,336,456,11660,0.3157881200313568,0.413770467042923
CD,336,456,11661,0.32285645604133606,0.41873475909233093
CD,336,456,11662,0.3203496038913727,0.420989066362381
CD,336,456,11663,0.3134734332561493,0.41423583030700684
CD,336,456,11664,0.3154948055744171,0.41774633526802063
CD,336,456,11665,0.3028293550014496,0.406667560338974
CD,336,456,11666,0.31241047382354736,0.41143661737442017
CD,336,456,11667,0.3119465708732605,0.410043865442276
CD,336,456,11668,0.3154619634151459,0.41073349118232727
CD,336,456,11669,0.32116183638572693,0.41690969467163086
CD,336,456,11670,0.3172726333141327,0.41524067521095276
CD,336,456,11671,0.3091551661491394,0.40921255946159363
CD,336,456,11672,0.3099590539932251,0.4119066596031189
CD,336,456,11673,0.29700595140457153,0.3972701132297516
CD,336,456,11674,0.29649996757507324,0.40132203698158264
CD,336,456,11675,0.2987651228904724,0.40192317962646484
CD,336,456,11676,0.2980378270149231,0.3965942859649658
CD,336,456,11677,0.2983096241950989,0.40015551447868347
CD,336,456,11678,0.29647907614707947,0.40035584568977356
CD,336,456,11679,0.3006959855556488,0.4007970094680786
CD,336,456,11680,0.30144989490509033,0.4050729274749756
CD,336,456,11681,0.282500684261322,0.39112958312034607
CD,336,456,11682,0.2869817912578583,0.3935934603214264
CD,336,456,11683,0.28310754895210266,0.389929860830307
CD,336,456,11684,0.2906355857849121,0.39128485321998596
CD,336,456,11685,0.2956865131855011,0.3945406377315521
CD,336,456,11686,0.29114848375320435,0.39469799399375916
CD,336,456,11687,0.2943001389503479,0.3953433930873871
CD,336,456,11688,0.29749974608421326,0.40170377492904663
CD,336,456,11689,0.28777068853378296,0.38891974091529846
CD,336,456,11690,0.28972017765045166,0.3912178874015808
CD,336,456,11691,0.28579893708229065,0.3907645642757416
CD,336,456,11692,0.2900848388671875,0.38984206318855286
CD,336,456,11693,0.29923298954963684,0.39898183941841125
CD,336,456,11694,0.28860437870025635,0.39362314343452454
CD,336,456,11695,0.2935031056404114,0.39638522267341614
CD,336,456,11696,0.29913148283958435,0.4029509127140045
CD,336,456,11697,0.2825048863887787,0.38973259925842285
CD,336,456,11698,0.28234851360321045,0.3870895504951477
CD,336,456,11699,0.28298285603523254,0.39039677381515503
CD,336,456,11700,0.28262263536453247,0.38462167978286743
CD,336,456,11701,0.2879275679588318,0.3913913071155548
CD,336,456,11702,0.2826789319515228,0.3881846070289612
CD,336,456,11703,0.28549620509147644,0.38932591676712036
CD,336,456,11704,0.29861605167388916,0.4006297290325165
CD,336,456,11705,0.28505876660346985,0.3881235122680664
CD,336,456,11706,0.28685006499290466,0.38994553685188293
CD,336,456,11707,0.2887546718120575,0.3905538320541382
CD,336,456,11708,0.286030650138855,0.38435783982276917
CD,336,456,11709,0.28923946619033813,0.3906402885913849
CD,336,456,11710,0.281106173992157,0.385670930147171
CD,336,456,11711,0.29081931710243225,0.39351892471313477
CD,336,456,11712,0.3035829961299896,0.4023325443267822
CD,336,456,11713,0.28961053490638733,0.3905586004257202
CD,336,456,11714,0.2878868877887726,0.388240247964859
CD,336,456,11715,0.27893754839897156,0.3831895887851715
CD,336,456,11716,0.28479626774787903,0.3831521272659302
CD,336,456,11717,0.2891402542591095,0.3903099000453949
CD,336,456,11718,0.2801920771598816,0.38482019305229187
CD,336,456,11719,0.27961453795433044,0.3858775496482849
CD,336,456,11720,0.2918916642665863,0.39771270751953125
CD,336,456,11721,0.2738761603832245,0.385201096534729
CD,336,456,11722,0.2749849259853363,0.3840543329715729
CD,336,456,11723,0.27558472752571106,0.38602250814437866
CD,336,456,11724,0.27684643864631653,0.38618868589401245
CD,336,456,11725,0.281517893075943,0.3916396498680115
CD,336,456,11726,0.27909019589424133,0.3906002938747406
CD,336,456,11727,0.2880442440509796,0.39609432220458984
CD,336,456,11728,0.2930815517902374,0.4039377272129059
CD,336,456,11729,0.2806844413280487,0.3916935324668884
CD,336,456,11730,0.2790989279747009,0.3897959887981415
CD,336,456,11731,0.2764449715614319,0.38726136088371277
CD,336,456,11732,0.28692737221717834,0.39056530594825745
CD,336,456,11733,0.29180142283439636,0.39809712767601013
CD,336,456,11734,0.2838638424873352,0.3921718895435333
CD,336,456,11735,0.2876758575439453,0.39630693197250366
CD,336,456,11736,0.29307180643081665,0.40192556381225586
CD,336,456,11737,0.27764537930488586,0.3853454887866974
CD,336,456,11738,0.2765648365020752,0.3889963626861572
CD,336,456,11739,0.2735808491706848,0.38633042573928833
CD,336,456,11740,0.2843483090400696,0.39012736082077026
CD,336,456,11741,0.28536108136177063,0.3916029632091522
CD,336,456,11742,0.2938947379589081,0.3950423300266266
CD,336,456,11743,0.29683372378349304,0.4007137417793274
CD,336,456,11744,0.29527294635772705,0.40259629487991333
CD,336,456,11745,0.28374749422073364,0.38852307200431824
CD,336,456,11746,0.28761741518974304,0.3900611698627472
CD,336,456,11747,0.29242080450057983,0.39390289783477783
CD,336,456,11748,0.29733383655548096,0.39781618118286133
CD,336,456,11749,0.2928045392036438,0.39454805850982666
CD,336,456,11750,0.2953389585018158,0.39543405175209045
CD,336,456,11751,0.29360947012901306,0.396709144115448
CD,336,456,11752,0.29127392172813416,0.39581170678138733
CD,336,456,11753,0.27906903624534607,0.38259539008140564
CD,336,456,11754,0.2785228490829468,0.3815135359764099
CD,336,456,11755,0.28015652298927307,0.3802862763404846
CD,336,456,11756,0.2814829647541046,0.38143089413642883
CD,336,456,11757,0.28265270590782166,0.3833957612514496
CD,336,456,11758,0.2842732071876526,0.3803298771381378
CD,336,456,11759,0.27477678656578064,0.37522950768470764
CD,336,456,11760,0.2727160155773163,0.3755473792552948
CD,336,456,11761,0.2660943865776062,0.36770814657211304
CD,336,456,11762,0.277605265378952,0.3752559721469879
CD,336,456,11763,0.28180429339408875,0.3776048421859741
CD,336,456,11764,0.2883271276950836,0.3792441189289093
CD,336,456,11765,0.2866520583629608,0.3787115216255188
CD,336,456,11766,0.29287391901016235,0.3777209222316742
CD,336,456,11767,0.2900565564632416,0.37932446599006653
CD,336,456,11768,0.2863713800907135,0.3837660551071167
CD,336,456,11769,0.2823968529701233,0.3764644265174866
CD,336,456,11770,0.28417572379112244,0.373898983001709
CD,336,456,11771,0.28160861134529114,0.3761608898639679
CD,336,456,11772,0.2860788404941559,0.3789142370223999
CD,336,456,11773,0.28328049182891846,0.37876635789871216
CD,336,456,11774,0.28991132974624634,0.3805687129497528
CD,336,456,11775,0.28712141513824463,0.37799784541130066
CD,336,456,11776,0.28292039036750793,0.37770575284957886
CD,336,456,11777,0.2734013795852661,0.36711764335632324
CD,336,456,11778,0.2800983190536499,0.37199410796165466
CD,336,456,11779,0.28863897919654846,0.3729165494441986
CD,336,456,11780,0.29545819759368896,0.37412840127944946
