mode,gamma,seed,epoch,grad_norm_mean,nonfinite_steps,participation_ratio,val_mse
CI,0.3,456,26,0.9381605282662406,0,,0.9726747175259604
CI,0.3,456,27,0.9366192931220645,0,,0.9619114812745289
CI,0.3,456,28,0.9115097134832352,0,,0.9567957719949598
CI,0.3,789,1,1.0819437683574737,0,,1.2658998306115965
CI,0.3,789,2,0.8400148219532437,0,,1.1701932958025196
CI,0.3,789,3,0.912725357782273,0,,1.1310834812917687
CI,0.3,789,4,1.040469865950327,0,,1.1218894118990443
CI,0.3,789,5,1.0218502387167916,0,,1.1235901769292644
CI,0.3,789,6,1.1367237530057392,0,,1.1240906721153778
CI,0.3,789,7,1.1599424746301439,0,,1.1246463039142645
CI,0.3,789,8,1.1635697436711145,0,,1.1227802824871334
CI,0.3,789,9,1.1875590048139057,0,,1.1309925860112064
CI,0.3,789,10,1.2033177708822584,0,,1.1224709787057696
CI,0.3,789,11,1.17859300072231,0,,1.1226745681763228
CI,0.3,789,12,1.1787306004100375,0,,1.1211793600764932
CI,0.3,789,13,1.1584461955797105,0,,1.1182472072845306
CI,0.3,789,14,1.1324412671346513,0,,1.1136427579583308
CI,0.3,789,15,1.076032557184734,0,,1.1121867865315487
CI,0.3,789,16,1.1089508410484072,0,,1.1166914921226319
CI,0.3,789,17,1.025455805990431,0,,1.1098028082860216
CI,0.3,789,18,1.098876971101004,0,,1.1143027026364971
CI,0.3,789,19,1.0012154020960369,0,,1.1161667463743636
CI,0.3,789,20,1.0227556115105039,0,,1.1125625577212481
CI,0.3,789,21,0.9912745214643932,0,,1.1154176045005553
CI,0.3,789,22,1.0662900900083876,0,,1.1147095712849775
CI,0.3,789,23,1.0018479587539795,0,,1.1151907669517158
CI,0.3,789,24,0.9886017091690548,0,,1.1132423406686238
CI,0.3,789,25,0.9315751346330794,0,,1.114491640157447
CI,0.3,789,26,0.9498254855473837,0,,1.1145631745420708
CI,0.3,789,27,0.9237547289757502,0,,1.1135415002679838
CI,0.3,1011,1,1.0980517107342918,0,,1.0312959778655926
CI,0.3,1011,2,0.8497070121386695,0,,0.9417058255960674
CI,0.3,1011,3,0.9372094519554622,0,,0.9122976851160797
CI,0.3,1011,4,1.0526534025631253,0,,0.9061720892724023
CI,0.3,1011,5,1.0486792751720972,0,,0.9032471550462555
CI,0.3,1011,6,1.1253109299947346,0,,0.9009351646899594
CI,0.3,1011,7,1.11245207086442,0,,0.9035975026994777
CI,0.3,1011,8,1.1975049480559334,0,,0.9033234733930142
CI,0.3,1011,9,1.283168665946476,0,,0.9056137875930087
CI,0.3,1011,10,1.197728069055648,0,,0.8977796080268979
CI,0.3,1011,11,1.0580534149730016,0,,0.8921844795911197
CI,0.3,1011,12,1.1585932922741724,0,,0.8970866598066763
CI,0.3,1011,13,1.195087608836946,0,,0.8880227087283257
CI,0.3,1011,14,1.020304364817483,0,,0.8907155815781272
CI,0.3,1011,15,1.0835838781462774,0,,0.8876252545627065
CI,0.3,1011,16,1.1113639672597249,0,,0.8896321011047127
CI,0.3,1011,17,1.0816068119472928,0,,0.8867305854473059
CI,0.3,1011,18,1.0795725527263822,0,,0.8901605874135382
CI,0.3,1011,19,1.0230439664825561,0,,0.8890009147563007
CI,0.3,1011,20,0.9905793345163739,0,,0.8885416884894448
CI,0.3,1011,21,0.9635185381722828,0,,0.891506295844201
CI,0.3,1011,22,0.9799949980917431,0,,0.892811731019857
CI,0.3,1011,23,0.9786318162130931,0,,0.8904004197447695
CI,0.3,1011,24,0.9326396234451778,0,,0.8953998238465353
CI,0.3,1011,25,0.922548876868354,0,,0.8924370134611624
CI,0.3,1011,26,0.9075428938108777,0,,0.8959688766539483
CI,0.3,1011,27,0.8996168602080572,0,,0.8951215322787257
CD,0.3,42,1,3.1806117914209318,0,,1.044299437395866
CD,0.3,42,2,3.369902880037602,0,,1.0393697286727883
CD,0.3,42,3,3.393306907848339,0,,1.0441622023304447
CD,0.3,42,4,3.2815627972284953,0,,1.0496519044244446
CD,0.3,42,5,3.1581009816174483,0,,1.0326975620650636
CD,0.3,42,6,3.0186204055390986,1,,1.0303245849558227
CD,0.3,42,7,2.820449411928357,0,,1.0287315143231996
CD,0.3,42,8,2.63557384367958,1,,1.0430945241909706
CD,0.3,42,9,2.362844389232237,0,,1.035057025008728
CD,0.3,42,10,2.0835273944999115,1,,1.047140605799365
CD,0.3,42,11,1.80153989388575,0,,1.059208337637578
CD,0.3,42,12,1.5813360617930197,1,,1.0884410472499562
CD,0.3,42,13,1.4112938836038824,1,,1.1162453460165904
CD,0.3,42,14,1.3165174857893986,0,,1.1481686826399888
CD,0.3,42,15,1.2168658433268913,0,,1.1396334957432643
CD,0.3,42,16,1.1816413106016852,0,,1.139364148424333
CD,0.3,42,17,1.1732234254301306,1,,1.1328273571774872
CD,0.3,123,1,3.1754755636945884,0,,0.9996326437928763
CD,0.3,123,2,3.3691076543200666,0,,0.9956266691580181
CD,0.3,123,3,3.3279122343110803,0,,0.9850197021656144
CD,0.3,123,4,3.2953863336079157,0,,0.9756068589163739
CD,0.3,123,5,3.210105615468761,0,,0.9729859891134701
CD,0.3,123,6,3.1126990689936864,1,,0.9678750024993901
CD,0.3,123,7,2.9462844480922565,0,,0.9731924692496683
CD,0.3,123,8,2.7876670881808994,1,,0.9824551718921922
CD,0.3,123,9,2.582861197291322,0,,1.019445195476205
CD,0.3,123,10,2.3493753222830267,1,,1.0369776635056134
CD,0.3,123,11,2.1052354245636593,0,,1.0509264038674981
CD,0.3,123,12,1.8915257478852672,1,,1.0535148288308918
CD,0.3,123,13,1.748348288749581,0,,1.0905750499945355
CD,0.3,123,14,1.6073212947740974,1,,1.0856959240309303
CD,0.3,123,15,1.4951054347095205,0,,1.0859977210110545
CD,0.3,123,16,1.3883214046706014,0,,1.1062877037720658
CD,0.3,456,1,3.163478869822488,0,,0.9770000903889239
CD,0.3,456,2,3.3581950978853214,0,,0.9735028790612121
CD,0.3,456,3,3.3961051860258946,0,,0.9686762719892961
CD,0.3,456,4,3.3048820465951416,0,,0.9733967257907613
CD,0.3,456,5,3.2418064403296705,0,,0.9999064811910225
CD,0.3,456,6,3.1312473213292686,1,,0.9992042975029164
CD,0.3,456,7,2.982778324416621,0,,0.9654409037366332
CD,0.3,456,8,2.806810070319005,1,,0.9744427533475016
CD,0.3,456,9,2.578136283841299,0,,0.97708246711396
CD,0.3,456,10,2.324919787805472,0,,0.9851836028437477
CD,0.3,456,11,2.0354239547632607,1,,0.9806293561099475
CD,0.3,456,12,1.8064684597413931,0,,0.9884847790529986
CD,0.3,456,13,1.5716232987514056,1,,1.0245408185827891
CD,0.3,456,14,1.3861402337823934,0,,1.056498388810228
CD,0.3,456,15,1.230915771181365,1,,1.0406952794576714
CD,0.3,456,16,1.1274995322365209,1,,1.053176881161491
CD,0.3,456,17,1.059681567801765,0,,1.0684136383819798
CD,0.3,789,1,3.112391184574336,0,,1.1229742834680059
CD,0.3,789,2,3.308251868788876,0,,1.117127791472594
CD,0.3,789,3,3.295990290570615,0,,1.1193135079676941
CD,0.3,789,4,3.215054317493344,0,,1.112704848574522
CD,0.3,789,5,3.141866687874296,0,,1.1098564660006642
CD,0.3,789,6,2.9402649968981267,1,,1.1068370016907572
CD,0.3,789,7,2.7050709965217172,0,,1.1060509254576454
CD,0.3,789,8,2.479711090663515,1,,1.1207766376492938
CD,0.3,789,9,2.2574920124082425,0,,1.1352369067534038
CD,0.3,789,10,1.963827845703558,1,,1.1296850500734896
CD,0.3,789,11,1.6807743787765503,0,,1.1393265208881391
CD,0.3,789,12,1.429311441116599,1,,1.1512799019285715
CD,0.3,789,13,1.222791242943817,1,,1.1899245617931602
CD,0.3,789,14,1.0903086968322298,0,,1.2129087070044215
CD,0.3,789,15,1.057427141737582,0,,1.2201544510230913
CD,0.3,789,16,1.0668971671526175,1,,1.2304846974639394
CD,0.3,789,17,1.1015129215681732,0,,1.2374306978468883
CD,0.3,1011,1,3.171399179857169,0,,0.904819395554815
CD,0.3,1011,2,3.3563716780486983,0,,0.8989279612102046
CD,0.3,1011,3,3.3955349250812437,0,,0.9047835751108754
CD,0.3,1011,4,3.299949831511844,0,,0.8931733964953835
CD,0.3,1011,5,3.19671000532843,0,,0.8970176931148439
CD,0.3,1011,6,3.040204502196901,1,,0.907705173531458
CD,0.3,1011,7,2.846290279383683,0,,0.9004706263667879
CD,0.3,1011,8,2.6499397841345265,1,,0.9125960994856824
CD,0.3,1011,9,2.3943571996926076,0,,0.9124784234847129
CD,0.3,1011,10,2.13859133143349,1,,0.9140231750981425
CD,0.3,1011,11,1.8418638166615875,2,,0.9286623293929307
CD,0.3,1011,12,1.5857155875780096,0,,0.9447119732162941
CD,0.3,1011,13,1.3402971579067742,0,,0.9545133932731396
CD,0.3,1011,14,1.1453395364889458,0,,0.968293049194642
CD_Block,0.3,42,1,3.173352431420663,0,,1.0443807211971756
CD_Block,0.3,42,2,3.3685180723370602,0,,1.0394908108066343
CD_Block,0.3,42,3,3.3908770382107787,0,,1.0442648948311564
CD_Block,0.3,42,4,3.280700016258961,0,,1.0496954474732432
CD_Block,0.3,42,5,3.158658998641209,0,,1.0329941620965677
CD_Block,0.3,42,6,3.017931723143475,1,,1.0305513499396628
CD_Block,0.3,42,7,2.8215844676269226,0,,1.0296237058659972
CD_Block,0.3,42,8,2.642688951406821,1,,1.0415349070087268
CD_Block,0.3,42,9,2.373880562616225,0,,1.0314897231374236
CD_Block,0.3,42,10,2.0962183521800783,1,,1.0496856623068405
CD_Block,0.3,42,11,1.7966710020653645,0,,1.0487976302516124
CD_Block,0.3,42,12,1.5150171045047134,0,,1.0525126539229588
CD_Block,0.3,42,13,1.2471650467583195,0,,1.0772737039490878
CD_Block,0.3,42,14,1.022696694233028,1,,1.0687261986908467
CD_Block,0.3,42,15,0.8504824005549226,0,,1.074451991223564
CD_Block,0.3,42,16,0.7502740225587708,1,,1.0747989346352882
CD_Block,0.3,42,17,0.6861206396998637,1,,1.0931573009924518
CD_Block,0.3,123,1,3.1700678777931937,0,,1.0000155639403356
CD_Block,0.3,123,2,3.366797037266973,0,,0.996109571167808
CD_Block,0.3,123,3,3.3255911893512478,0,,0.9856159102662897
CD_Block,0.3,123,4,3.293643302585355,0,,0.9758686696781538
CD_Block,0.3,123,5,3.206185042442967,0,,0.9755199003669472
CD_Block,0.3,123,6,3.0980994364179937,1,,0.9696326533744398
CD_Block,0.3,123,7,2.9110301275158403,0,,0.9721915138812629
CD_Block,0.3,123,8,2.747452529184372,1,,0.9762370799425084
CD_Block,0.3,123,9,2.5204098343256103,0,,0.9979476705208609
CD_Block,0.3,123,10,2.255517386345274,1,,1.0006601157280421
CD_Block,0.3,123,11,1.952069342670156,0,,1.002041477149052
CD_Block,0.3,123,12,1.6771756437907657,1,,0.9991990635525398
CD_Block,0.3,123,13,1.4085976104831222,0,,1.016588564494273
CD_Block,0.3,123,14,1.1678366742916961,0,,1.0322271839643433
CD_Block,0.3,123,15,0.9872360195093487,0,,1.0435015440698114
CD_Block,0.3,123,16,0.8484266194333119,1,,1.0562932217968333
CD_Block,0.3,456,1,3.1580518513769653,0,,0.9763717871939213
CD_Block,0.3,456,2,3.356001829389316,0,,0.9721652667959761
CD_Block,0.3,456,3,3.3936940355680476,0,,0.965875135197225
CD_Block,0.3,456,4,3.3009558215070127,0,,0.9710951006946371
CD_Block,0.3,456,5,3.237996506097898,0,,0.9920951619706111
CD_Block,0.3,456,6,3.110782051347641,1,,0.9685309581005235
CD_Block,0.3,456,7,2.9502481338396596,0,,0.9585991404979078
CD_Block,0.3,456,8,2.7778387689495467,1,,0.9734244692760892
CD_Block,0.3,456,9,2.5433753870019866,0,,0.9682138260102193
CD_Block,0.3,456,10,2.312588522446096,0,,0.9639820448941805
CD_Block,0.3,456,11,2.028969404469448,1,,0.9651668107626409
CD_Block,0.3,456,12,1.789314631680351,0,,0.9644047823678786
CD_Block,0.3,456,13,1.5587133224923813,0,,0.9745130808728253
CD_Block,0.3,456,14,1.331391652365822,0,,0.984268956909005
CD_Block,0.3,456,15,1.1338964600961996,1,,0.991498978670969
CD_Block,0.3,456,16,0.9867450318250998,1,,1.0053138755020636
CD_Block,0.3,456,17,0.8782983316117852,0,,1.0295559728590722
CD_Block,0.3,789,1,3.1010859479951622,0,,1.123049723735649
CD_Block,0.3,789,2,3.3047208387460283,0,,1.116949429261383
CD_Block,0.3,789,3,3.291378409589701,0,,1.1192947875830792
CD_Block,0.3,789,4,3.2134940287367026,0,,1.112580800306366
CD_Block,0.3,789,5,3.1380135928813497,0,,1.1090509259380024
CD_Block,0.3,789,6,2.9353262763099366,1,,1.1067537610053464
CD_Block,0.3,789,7,2.7004754533815145,0,,1.1057394920374002
CD_Block,0.3,789,8,2.4744066054602545,1,,1.120043303117583
CD_Block,0.3,789,9,2.2371289772773855,0,,1.1284284477326325
CD_Block,0.3,789,10,1.939474435560257,1,,1.1242440388809856
CD_Block,0.3,789,11,1.6377565424833724,0,,1.135058153852662
CD_Block,0.3,789,12,1.3709254841306315,0,,1.1353079086750288
CD_Block,0.3,789,13,1.102587132252271,0,,1.1462102198502704
CD_Block,0.3,789,14,0.9011573206132917,0,,1.16183776761699
CD_Block,0.3,789,15,0.7800098629677641,2,,1.1579888253191364
CD_Block,0.3,789,16,0.7017242500438026,0,,1.1751339600823267
CD_Block,0.3,789,17,0.6731695159750791,0,,1.1810509168478776
CD_Block,0.3,1011,1,3.16390895807921,0,,0.9046497354427595
CD_Block,0.3,1011,2,3.3528688598034986,0,,0.898762653959188
CD_Block,0.3,1011,3,3.3938089897383503,0,,0.9048615207090986
CD_Block,0.3,1011,4,3.2969258372463397,0,,0.8931039427336358
CD_Block,0.3,1011,5,3.193471737406147,0,,0.8965465964235
CD_Block,0.3,1011,6,3.0355267931978065,1,,0.9007304920988808
CD_Block,0.3,1011,7,2.8447168595755277,0,,0.8941372551123284
CD_Block,0.3,1011,8,2.6506180966280373,1,,0.902559953633007
CD_Block,0.3,1011,9,2.397557411620866,0,,0.9051781182851909
CD_Block,0.3,1011,10,2.122256056008586,1,,0.9083469356691133
CD_Block,0.3,1011,11,1.810168796629455,0,,0.9135423534181982
CD_Block,0.3,1011,12,1.5217746731060655,0,,0.9209692198618876
CD_Block,0.3,1011,13,1.2432059033593135,0,,0.9174334035282597
CD_Block,0.3,1011,14,1.0136546187429314,1,,0.92431233070234
CI,0.6,42,1,1.0227372835552881,0,4.241654741737954,1.1791872264514767
CI,0.6,42,2,0.8352942173443143,0,4.058419760590783,1.083867551531217
CI,0.6,42,3,0.9502760957157801,0,3.7218007511074176,1.0488426678357128
CI,0.6,42,4,0.9815486735767789,0,3.3504902882208936,1.0411892013310586
CI,0.6,42,5,1.1373555243961395,0,2.9498355426636014,1.0401037397585702
CI,0.6,42,6,1.1448538341219463,0,2.562993440935257,1.0392007575286402
CI,0.6,42,7,1.1730141147734627,0,2.2507578363866454,1.042431899429509
CI,0.6,42,8,1.120918539781419,0,2.0352446486081948,1.0506249375322978
CI,0.6,42,9,1.14969530654332,0,1.917736705728574,1.0444311250482283
CI,0.6,42,10,1.245181657965221,0,1.8396407011405418,1.045189054000028
CI,0.6,42,11,1.2266905487529816,0,1.7605035732300383,1.0403109606757903
CI,0.6,42,12,1.1904335144966367,0,1.7112663359548856,1.0475427258624799
CI,0.6,42,13,1.1216104664499797,0,1.6936996635569623,1.0355288261985942
CI,0.6,42,14,1.1097753861593822,0,1.6589377414439441,1.0368150607393383
CI,0.6,42,15,1.1052668586609855,0,1.6879560775532902,1.0352267341634283
CI,0.6,42,16,1.075584316064441,0,1.7152794700060476,1.0298732725361648
CI,0.6,42,17,1.0657559765709772,0,1.7622731012318382,1.0276471991391787
CI,0.6,42,18,1.0109912421968248,0,1.8014939319789784,1.0330545187008116
CI,0.6,42,19,1.0710349716837444,0,1.8759651186675728,1.027109383592719
CI,0.6,42,20,1.0472067632372417,0,1.9431935457813203,1.0312909654462497
CI,0.6,42,21,1.0045779536640833,0,1.9989556198589116,1.035489122381703
CI,0.6,42,22,0.999764777365185,0,2.035130646292372,1.0294348870223866
CI,0.6,42,23,0.9255051281717088,0,2.088376419319799,1.029918663914596
CI,0.6,42,24,0.9196011499753074,0,2.1031208937535517,1.0329910041871364
CI,0.6,42,25,0.9240339663293626,0,2.129169484731479,1.03500070473934
CI,0.6,42,26,0.9000118251830812,0,2.1774882258219175,1.0338325893948281
CI,0.6,42,27,0.9381770784892733,0,2.209341440100605,1.0376283411218827
CI,0.6,42,28,0.9137087729242113,0,2.27311255724398,1.0364989646182934
CI,0.6,42,29,0.8833323679273091,0,2.296184095806937,1.0381002791569773
CI,0.6,123,1,0.986822990197984,0,3.516945635191968,1.127115015915352
CI,0.6,123,2,0.8252130235944476,0,3.2828454438778087,1.035486145618379
CI,0.6,123,3,0.9383170131653075,0,2.9189860489911688,1.0052162031726828
CI,0.6,123,4,1.0381005879432437,0,2.5322047026804855,0.994036393956138
CI,0.6,123,5,0.9936454721859523,0,2.1511618011969778,0.9962600566181066
CI,0.6,123,6,1.0748569293627663,0,1.8848710584524653,0.9931438014144652
CI,0.6,123,7,1.08831840185892,0,1.715920961499778,0.9938996947102459
CI,0.6,123,8,1.1794901528055706,0,1.629221007675433,0.9880238332833592
CI,0.6,123,9,1.1175912921390836,0,1.5566237573566555,0.985820639705279
CI,0.6,123,10,1.236041958369906,0,1.5126928345202515,0.9856311975325858
CI,0.6,123,11,1.1406475229868813,0,1.4934456696619327,0.9790339398483492
CI,0.6,123,12,1.1972461967241197,0,1.4999431954369755,0.9770580816512336
CI,0.6,123,13,1.1303629193987166,0,1.5072353241068375,0.9770870854872415
CI,0.6,123,14,1.17969050293877,0,1.5183807785004595,0.972121840852808
CI,0.6,123,15,1.1739301880200703,0,1.5402073273930181,0.9747091937509166
CI,0.6,123,16,1.12684180433788,0,1.6050403735807786,0.9685960300711335
CI,0.6,123,17,1.1323293409650288,0,1.6351549353189347,0.9713253469603489
CI,0.6,123,18,1.0327593968028115,0,1.7232612610814106,0.966877332854978
CI,0.6,123,19,1.0429782791743203,0,1.781821131136207,0.9719221453842206
CI,0.6,123,20,0.9875157920141069,0,1.875364833541366,0.9696064894831667
CI,0.6,123,21,0.9904426648503258,0,1.9563164672734374,0.9704056191580424
CI,0.6,123,22,1.0459696735654558,0,2.0326601640490054,0.9746528568853483
CI,0.6,123,23,0.9600938946481735,0,2.081524609020021,0.972162867675621
CI,0.6,123,24,0.9164885027068002,0,2.17714398940021,0.970901514511711
CI,0.6,123,25,0.9338461813472566,0,2.2393548734122013,0.9735317934962884
CI,0.6,123,26,0.8952637305335392,0,2.3212592496307294,0.9787810990954895
CI,0.6,123,27,0.9054572553861708,0,2.4069431716388268,0.9746875857907964
CI,0.6,123,28,0.8449022817233253,0,2.4250946516525613,0.9761892998063446
CI,0.6,456,1,1.0576716841213287,0,4.650346829746489,1.119772305770728
CI,0.6,456,2,0.8248749044206407,0,4.552297995198916,1.0269440249015356
CI,0.6,456,3,0.9439882550920758,0,4.293654045978219,0.989159350853096
CI,0.6,456,4,0.982472560708485,0,3.8877344014842445,0.9798657832315083
CI,0.6,456,5,1.0643492965471177,0,3.4226288317878475,0.9801017556588646
CI,0.6,456,6,1.0598355616841997,0,3.022046677460895,0.9786369903344734
CI,0.6,456,7,1.1717839884379553,0,2.763981009827049,0.9862413180805208
CI,0.6,456,8,1.1753273331929768,0,2.5895141281382594,1.001019665896541
CI,0.6,456,9,1.1921069007071237,0,2.4527487939824613,0.9733642013801598
CI,0.6,456,10,1.124588916226039,0,2.261955106672609,0.965691111424268
CI,0.6,456,11,1.2424119077031575,0,2.088744525023536,0.9679492097481041
CI,0.6,456,12,1.181045131077842,0,1.9936305535876053,0.968823362042289
CI,0.6,456,13,1.0551587390521215,0,1.9346699521861832,0.976148197967732
CI,0.6,456,14,1.154903491338094,0,1.9433671983681189,0.9634020520340139
CI,0.6,456,15,1.0800617412915305,0,2.0169439154065847,0.9555416953636199
CI,0.6,456,16,1.0309760551604013,0,2.0394636222830207,0.9635903485108572
CI,0.6,456,17,1.081056278849405,0,2.1185375567187497,0.9641261761386253
CI,0.6,456,18,1.0944254814632355,0,2.3112778614764795,0.946598512903154
CI,0.6,456,19,1.0176952093366594,0,2.341012008559726,0.9622437876279252
CI,0.6,456,20,1.0067002517836434,0,2.473675264595205,0.957969980668292
CI,0.6,456,21,1.0662307483809335,0,2.5205710848190868,0.9724669374000516
CI,0.6,456,22,0.9643242169940283,0,2.655659378319583,0.9741070044188943
CI,0.6,456,23,1.1019085863279918,0,2.7284491234569845,0.958599213196103
CI,0.6,456,24,0.9858770048807538,0,2.7467568235426736,0.9803534882237742
CI,0.6,456,25,0.9485213103748503,0,2.7855005896051828,0.9709847309022323
CI,0.6,456,26,0.9174674645302787,0,2.8857826142728364,0.9697076005517234
CI,0.6,456,27,0.912781278292338,0,2.906618300067505,0.9600950384713755
CI,0.6,456,28,0.889442227189503,0,2.9865452092201394,0.9551234243135863
CI,0.6,789,1,1.073687441765316,0,4.391693132299501,1.2637621053677923
CI,0.6,789,2,0.8177209307277014,0,4.121131881764889,1.1697937173258455
CI,0.6,789,3,0.8840632173750136,0,3.6817199304517296,1.1326520241554148
CI,0.6,789,4,1.0117829366335793,0,3.2658975628365012,1.1240180090839496
CI,0.6,789,5,0.9905767894926525,0,2.8898721069017497,1.1270301389478103
CI,0.6,789,6,1.1098020303817022,0,2.617731931119759,1.1264621056733113
CI,0.6,789,7,1.1245810323291354,0,2.466718021498787,1.127458257526458
CI,0.6,789,8,1.1306365028260246,0,2.400441951332536,1.1253539109037074
CI,0.6,789,9,1.1562810947024633,0,2.320768988280064,1.1334021412346194
CI,0.6,789,10,1.1724177400271099,0,2.1946570930956057,1.1229441272230865
CI,0.6,789,11,1.1347301526675149,0,2.0771405325822787,1.1229550011042326
CI,0.6,789,12,1.139602329995897,0,1.9922331757102174,1.1209370215355903
CI,0.6,789,13,1.1180788042053345,0,1.9790020274444104,1.1177504219706929
CI,0.6,789,14,1.0995710880037337,0,2.0020098594267046,1.1137193865977155
CI,0.6,789,15,1.0449008250993395,0,2.029228769964828,1.1117807566961013
CI,0.6,789,16,1.0658897502081734,0,2.1004427247156143,1.116898181109636
CI,0.6,789,17,0.9841659343431867,0,2.172732156520218,1.1095950554385854
CI,0.6,789,18,1.0606746295141796,0,2.1943303444655218,1.1154374257207191
CI,0.6,789,19,0.9614280906934587,0,2.291904440395822,1.116795862968666
CI,0.6,789,20,0.9910617451819163,0,2.3887862054244167,1.1124468219815606
CI,0.6,789,21,0.956538905226995,0,2.4027764490838024,1.1152075739006557
CI,0.6,789,22,1.0307047499550714,0,2.450566998744622,1.1145195153466505
CI,0.6,789,23,0.9725377692116631,0,2.4661602626725285,1.1149441831985123
CI,0.6,789,24,0.954684975601378,0,2.4900737896451193,1.1126169441760243
CI,0.6,789,25,0.8955603573057387,0,2.5698443478299864,1.1139924850263008
CI,0.6,789,26,0.9175223358093746,0,2.6245591952965692,1.1145459379571871
CI,0.6,789,27,0.8908528789641366,0,2.665264370382403,1.1131617327820462
CI,0.6,1011,1,1.090317185909029,0,4.255726128214475,1.025351637243015
CI,0.6,1011,2,0.8274466546754988,0,4.017903550328685,0.9379468895776157
CI,0.6,1011,3,0.9125705834419008,0,3.689166771639199,0.9099438291239377
CI,0.6,1011,4,1.0346274811124045,0,3.339110861232974,0.9040886550087204
CI,0.6,1011,5,1.0172450968197413,0,2.936081599702536,0.9016569974028712
CI,0.6,1011,6,1.0988590111808172,0,2.5605752563965103,0.8994412454979609
CI,0.6,1011,7,1.081393089559343,0,2.2574100894011715,0.9016316250135301
CI,0.6,1011,8,1.1680364580381484,0,2.062555554313213,0.900568879589112
CI,0.6,1011,9,1.2561820877922907,0,1.924457345889959,0.9023123354289747
CI,0.6,1011,10,1.1611031246563746,0,1.8305368431399258,0.8929251071716632
CI,0.6,1011,11,1.0114128778851221,0,1.8079321808158701,0.8868821685098185
CI,0.6,1011,12,1.1274822817908392,0,1.7418870066510965,0.891611853303794
CI,0.6,1011,13,1.1660976239613123,0,1.7444449205359083,0.8827806012360858
CI,0.6,1011,14,0.9874932321291121,0,1.7321235895254934,0.8853256759114502
CI,0.6,1011,15,1.0496242718091087,0,1.7724545708380293,0.882429956929474
CI,0.6,1011,16,1.0764726703129117,0,1.7848322941770012,0.8848984404733535
CI,0.6,1011,17,1.0515952725259086,0,1.8732704211960358,0.8818150319605497
CI,0.6,1011,18,1.0508002780732655,0,1.9413912816053105,0.8848973015971219
CI,0.6,1011,19,0.9907899271874201,0,2.054839484866693,0.884324579835142
CI,0.6,1011,20,0.962366004784902,0,2.18305927661584,0.8835480606042553
CI,0.6,1011,21,0.9301896454795958,0,2.2572343416841405,0.8863602767717477
CI,0.6,1011,22,0.943298129808335,0,2.3249947620339873,0.8873738732081317
CI,0.6,1011,23,0.9525489021861364,0,2.4497473369264573,0.8850300113663939
CI,0.6,1011,24,0.9039299819204543,0,2.5129994511617713,0.8900287778338624
CI,0.6,1011,25,0.8902273178100586,0,2.6387164420276985,0.8881560800005587
CI,0.6,1011,26,0.8745605254930163,0,2.684338943260348,0.890427940313829
CI,0.6,1011,27,0.8732677111549983,0,2.8266600117413136,0.8905699043049358
CD,0.6,42,1,3.095160698890686,0,3.736258614154613,1.0426052620880784
CD,0.6,42,2,3.2807983065125956,0,2.5857324180514363,1.0389960192720977
CD,0.6,42,3,3.292807474658264,0,1.6518736503249851,1.0437057846274245
CD,0.6,42,4,3.176883145232699,0,1.504851420997434,1.0469602391798387
CD,0.6,42,5,3.0586795579141643,0,1.5503695578397911,1.030589061042818
CD,0.6,42,6,2.9230831835374413,1,1.8412693956803068,1.02893951081215
CD,0.6,42,7,2.730958031777719,0,2.071522099732952,1.026422754201582
CD,0.6,42,8,2.5518299567984393,1,2.2375994031248267,1.0429318413740996
CD,0.6,42,9,2.2797801515949305,0,2.46227664077841,1.0286186467657286
CD,0.6,42,10,2.0144985146019088,1,2.435755014685832,1.0453492840719683
CD,0.6,42,11,1.759839961659256,0,2.351057405646851,1.0686385816753206
CD,0.6,42,12,1.5447932913365117,1,2.2236796134091907,1.0843589366132076
CD,0.6,42,13,1.3832614203966946,1,1.9798676216299482,1.1163764833044563
CD,0.6,42,14,1.3014008419430672,0,1.9794886630213124,1.1624668194781982
CD,0.6,42,15,1.2321406537620583,0,1.942687528281222,1.1472161612119984
CD,0.6,42,16,1.1969007326002739,0,2.143096594740677,1.1543921090494995
CD,0.6,42,17,1.2062136363460723,1,1.9528903087272018,1.1429211216909132
CD,0.6,123,1,3.0864606545339175,0,3.1462217014789653,1.0007614177192679
CD,0.6,123,2,3.2767105409755044,0,1.8990702736193228,0.9962902756514634
CD,0.6,123,3,3.2310941543152083,0,1.4688568506610518,0.9840373517810977
CD,0.6,123,4,3.1994441573299577,0,1.4539613043085344,0.9733500195846221
CD,0.6,123,5,3.118889612226344,0,1.561095718826194,0.970350031438184
CD,0.6,123,6,3.0255334864099663,1,1.8907408270540798,0.9698457026942985
CD,0.6,123,7,2.870294690606606,0,2.1623362780091107,0.9785255139258273
CD,0.6,123,8,2.723737860818308,1,2.395165771655434,0.9871268408092988
CD,0.6,123,9,2.5245688766982424,0,2.328197094149811,1.0244664091963307
CD,0.6,123,10,2.320595057837042,1,2.8165523738694564,1.0363357235251034
CD,0.6,123,11,2.087444757347676,0,3.144629142414101,1.0522329618293491
CD,0.6,123,12,1.8890785174778257,1,4.468543070759936,1.053520314307966
CD,0.6,123,13,1.7622997924463073,0,4.2435363122721315,1.0832424130119855
CD,0.6,123,14,1.6288179929750375,1,4.667346795449405,1.0906491050805194
CD,0.6,123,15,1.5557144113441013,0,4.436280949237216,1.074009895944067
